Run,Accuracy,Fitness,Selected_Genes,Sensitivity,Specificity,Time,Stability
1.0,0.8529411764705882,0.040759693463438676,120.0,0.8214285714285714,0.9,261.9704532623291,
2.0,0.7352941176470589,0.02131524901899422,120.0,0.6785714285714286,0.8448275862068966,260.99254751205444,
3.0,0.7647058823529411,0.02131524901899422,120.0,0.7142857142857143,0.8571428571428572,261.70636010169983,
4.0,0.8823529411764706,0.039263966967712186,120.0,0.8571428571428572,0.9166666666666667,332.46433091163635,
5.0,0.8529411764705882,0.039263966967712186,120.0,0.8214285714285714,0.9,260.1761453151703,
6.0,0.8823529411764706,0.02131524901899422,120.0,0.8571428571428572,0.9166666666666667,331.996196269989,
7.0,0.8823529411764706,0.02131524901899422,120.0,0.8571428571428572,0.9166666666666667,259.71173667907715,
8.0,0.7647058823529411,0.003366531070276336,120.0,0.7142857142857143,0.8571428571428572,332.2169830799103,
9.0,0.7352941176470589,0.039263966967712186,120.0,0.6785714285714286,0.8448275862068966,260.82808566093445,
10.0,0.8235294117647058,0.02131524901899422,120.0,0.7857142857142857,0.8846153846153846,261.4489142894745,
Mean,0.8176470588235294,0.026849437053182268,120.0,0.7785714285714286,0.8838556271314892,282.35117530822754,0.0147244398137267
Std,0.06169463812765595,0.012294714093581047,0.0,0.0749149177264394,0.030230727278274652,34.4234295263568,
