Run,Accuracy,Fitness,Selected_Genes,Sensitivity,Specificity,Time,Stability
1.0,0.7941176470588235,0.003366531070276336,120.0,0.75,0.8703703703703703,1719.5850205421448,
2.0,0.6764705882352942,0.003366531070276336,120.0,0.6071428571428571,0.8225806451612903,1717.8010578155518,
3.0,0.7647058823529411,0.003366531070276336,120.0,0.7142857142857143,0.8571428571428572,1718.2762665748596,
4.0,0.8235294117647058,0.003366531070276336,120.0,0.7857142857142857,0.8846153846153846,910.3805935382843,
5.0,0.7647058823529411,0.02131524901899422,120.0,0.7142857142857143,0.8571428571428572,906.3806488513947,
6.0,0.7941176470588235,0.02131524901899422,120.0,0.75,0.8703703703703703,910.803560256958,
7.0,0.8529411764705882,0.02131524901899422,120.0,0.8214285714285714,0.9,912.981564283371,
8.0,0.7941176470588235,0.003366531070276336,120.0,0.75,0.8703703703703703,1445.3425035476685,
9.0,0.8823529411764706,0.003366531070276336,120.0,0.8571428571428572,0.9166666666666667,1721.9980425834656,
10.0,0.7352941176470589,0.003366531070276336,120.0,0.6785714285714286,0.8448275862068966,1986.4739203453064,
11.0,0.7941176470588235,0.003366531070276336,120.0,0.75,0.8703703703703703,1083.5624480247498,
12.0,0.9705882352941176,0.003366531070276336,120.0,0.9642857142857143,0.9761904761904762,1088.8588545322418,
13.0,0.7352941176470589,0.003366531070276336,120.0,0.6785714285714286,0.8448275862068966,1354.807532787323,
14.0,0.7058823529411765,0.02131524901899422,120.0,0.6428571428571428,0.8333333333333333,1614.957412481308,
15.0,0.7647058823529411,0.02131524901899422,120.0,0.7142857142857143,0.8571428571428572,1327.5444779396057,
16.0,0.9117647058823529,0.02131524901899422,120.0,0.8928571428571428,0.9347826086956521,1328.0137615203857,
17.0,0.7647058823529411,0.003366531070276336,120.0,0.7142857142857143,0.8571428571428572,1060.881935596466,
18.0,0.8235294117647058,0.02131524901899422,120.0,0.7857142857142857,0.8846153846153846,1058.4835059642792,
19.0,0.7941176470588235,0.02131524901899422,120.0,0.7607142857142857,0.8244444444444444,1061.8080718517303,
20.0,0.7941176470588235,0.003366531070276336,120.0,0.75,0.8703703703703703,1060.298977136612,
21.0,0.8529411764705882,0.003366531070276336,120.0,0.8321428571428571,0.8675889328063241,1679.4731042385101,
22.0,0.7352941176470589,0.02131524901899422,120.0,0.6785714285714286,0.8448275862068966,1059.8959720134735,
23.0,0.7941176470588235,0.003366531070276336,120.0,0.75,0.8703703703703703,1553.6830837726593,
24.0,0.8823529411764706,0.02131524901899422,120.0,0.8678571428571429,0.8901515151515151,971.3598644733429,
25.0,0.7941176470588235,0.003366531070276336,120.0,0.75,0.8703703703703703,1041.1832058429718,
26.0,0.8823529411764706,0.003366531070276336,120.0,0.8571428571428572,0.9166666666666667,1040.7844064235687,
27.0,0.8235294117647058,0.003366531070276336,120.0,0.7964285714285715,0.8458333333333333,897.8656630516052,
28.0,0.8823529411764706,0.003366531070276336,120.0,0.8678571428571429,0.8901515151515151,897.9032196998596,
29.0,0.7941176470588235,0.003366531070276336,120.0,0.75,0.8703703703703703,1280.742043018341,
30.0,0.8235294117647058,0.003366531070276336,120.0,0.7857142857142857,0.8846153846153846,1278.01975274086,
Mean,0.8068627450980391,0.009349437053182301,120.0,0.7672619047619046,0.8732751147200818,1256.3383490482965,0.01811182708127598
Std,0.06354449774553146,0.008605751565122248,0.0,0.07842621676127663,0.032526607606027505,321.85512256872966,
